,State,County,Year,Total,Heroin,Other,Methadone,Population,Unemployment
2954,Tennessee,Sumner,2014,0,0,0,0,172706,5.3
2955,Tennessee,Tipton,2014,0,0,0,0,61623,8.3
2956,Tennessee,Washington,2014,10,0,10,0,126242,6.3
2957,Tennessee,Williamson,2014,13,0,10,0,205226,4.5
2958,Tennessee,Wilson,2014,15,0,13,0,125376,5.3
2959,Texas,Bell,2014,0,0,0,0,329140,5.8
2960,Texas,Bexar,2014,84,50,21,14,1855866,4.7
2961,Texas,Brazoria,2014,11,0,0,0,338124,5.1
2962,Texas,Collin,2014,32,15,12,0,885241,4.5
2963,Texas,Dallas,2014,151,107,40,0,2518638,5.4
2964,Texas,Denton,2014,19,10,0,0,753363,4.4
2965,Texas,Ector,2014,0,0,0,0,153904,3.4
2966,Texas,El Paso,2014,26,20,0,0,833487,6.4
2967,Texas,Fort Bend,2014,17,0,14,0,685345,4.5
2968,Texas,Galveston,2014,0,0,0,0,314198,5.6
2969,Texas,Grayson,2014,0,0,0,0,123534,4.9
2970,Texas,Harris,2014,215,64,147,19,4441370,5
2971,Texas,Hidalgo,2014,0,0,0,0,831073,8.8
2972,Texas,Jefferson,2014,0,0,0,0,252235,8.3
2973,Texas,Kaufman,2014,12,0,0,0,111236,5.1
2974,Texas,Lubbock,2014,12,0,0,0,293974,3.9
2975,Texas,Montgomery,2014,13,0,0,0,518947,4.4
2976,Texas,Nacogdoches,2014,0,0,0,0,65301,5.3
2977,Texas,Nueces,2014,35,15,18,0,356221,5.1
2978,Texas,Smith,2014,0,0,0,0,218842,5.2
2979,Texas,Tarrant,2014,89,50,34,0,1945360,5
2980,Texas,Travis,2014,26,16,0,0,1151145,4.1
2981,Texas,Webb,2014,10,0,0,0,266673,5.1
2982,Texas,Williamson,2014,0,0,0,0,489250,4.4
2983,Utah,Box Elder,2014,0,0,0,0,51518,3.9
2984,Utah,Cache,2014,0,0,0,0,118343,3.2
2985,Utah,Carbon,2014,10,0,0,0,20660,5.1
2986,Utah,Davis,2014,37,0,33,0,329692,3.6
2987,Utah,Iron,2014,0,0,0,0,47269,4.5
2988,Utah,Salt Lake,2014,189,63,165,18,1091742,3.7
2989,Utah,Tooele,2014,15,0,12,0,61598,4.8
2990,Utah,Utah,2014,73,14,62,13,560974,3.5
2991,Utah,Washington,2014,15,0,13,0,151948,4.4
2992,Utah,Weber,2014,45,11,41,0,240475,4.4
2993,Vermont,Chittenden,2014,15,10,0,0,160531,3
2994,Vermont,Windham,2014,0,0,0,0,43714,4.1
2995,Vermont,Windsor,2014,0,0,0,0,56014,3.7
2996,Virginia,Alexandria City,2014,0,0,0,0,150575,0
2997,Virginia,Arlington,2014,0,0,0,0,226908,3.3
2998,Virginia,Buchanan,2014,0,0,0,0,23106,10.5
2999,Virginia,Chesapeake City,2014,13,0,0,0,233371,0
3000,Virginia,Chesterfield,2014,16,0,0,0,332499,5.1
3001,Virginia,Culpeper,2014,12,0,0,0,49166,5
3002,Virginia,Dickenson,2014,0,0,0,0,15308,10.2
3003,Virginia,Fairfax,2014,51,29,27,0,1137538,4.2
3004,Virginia,Fauquier,2014,0,0,0,0,68248,4.6
3005,Virginia,Frederick,2014,16,0,11,0,82377,4.7
3006,Virginia,Hampton City,2014,0,0,0,0,136879,0
3007,Virginia,Hanover,2014,0,0,0,0,101918,4.6
3008,Virginia,Henrico,2014,20,14,0,0,321924,5.1
3009,Virginia,Loudoun,2014,21,0,15,0,363050,4.3
3010,Virginia,Newport News City,2014,11,0,0,0,182965,0
3011,Virginia,Norfolk City,2014,25,14,0,0,245428,0
3012,Virginia,Orange,2014,0,0,0,0,35026,5.3
3013,Virginia,Portsmouth City,2014,14,10,0,0,96004,0
3014,Virginia,Prince William,2014,29,12,15,0,446094,4.9
3015,Virginia,Richmond City,2014,29,20,0,0,217853,0
3016,Virginia,Roanoke,2014,0,0,0,0,93785,4.6
3017,Virginia,Roanoke City,2014,0,0,0,0,99428,0
3018,Virginia,Russell,2014,0,0,0,0,28023,7.9
3019,Virginia,Spotsylvania,2014,0,0,0,0,129188,5.4
3020,Virginia,Stafford,2014,0,0,0,0,139992,5.3
3021,Virginia,Tazewell,2014,11,0,10,0,43452,8.1
3022,Virginia,Virginia Beach City,2014,36,18,18,0,450980,0
3023,Virginia,Warren,2014,0,0,0,0,38987,5.6
3024,Washington,Benton,2014,15,0,14,0,186486,7.5
3025,Washington,Chelan,2014,0,0,0,0,74588,6.2
3026,Washington,Clallam,2014,0,0,0,0,72715,8.4
3027,Washington,Clark,2014,33,13,20,0,451008,7
3028,Washington,Cowlitz,2014,15,0,0,0,102133,8.1
3029,Washington,Grays Harbor,2014,0,0,0,0,70818,10.1
3030,Washington,Island,2014,10,0,0,0,79275,6.6
3031,Washington,King,2014,213,139,68,44,2079967,4.7
3032,Washington,Kitsap,2014,17,0,0,0,254183,6.1
3033,Washington,Lewis,2014,0,0,0,0,75128,9.1
3034,Washington,Mason,2014,0,0,0,0,60711,8.4
3035,Washington,Pierce,2014,74,29,34,16,831928,7
3036,Washington,Skagit,2014,0,0,0,0,120365,7.2
3037,Washington,Snohomish,2014,101,50,48,21,759583,5.2
3038,Washington,Spokane,2014,23,0,17,0,484318,7
3039,Washington,Thurston,2014,16,0,12,0,265851,6.5
3040,Washington,Walla Walla,2014,0,0,0,0,59844,6.2
3041,Washington,Whatcom,2014,12,0,0,0,208351,6.6
3042,Washington,Yakima,2014,14,10,0,0,247687,8.7
3043,West Virginia,Berkeley,2014,38,24,16,0,110497,5.5
3044,West Virginia,Boone,2014,22,0,22,0,23714,9.3
3045,West Virginia,Brooke,2014,0,0,0,0,23530,7.3
3046,West Virginia,Cabell,2014,44,24,26,0,97109,5.5
3047,West Virginia,Fayette,2014,16,0,16,0,45132,8.4
3048,West Virginia,Greenbrier,2014,0,0,0,0,35450,6.9
3049,West Virginia,Hancock,2014,0,0,0,0,30112,8
3050,West Virginia,Harrison,2014,14,0,0,0,68761,5.4
3051,West Virginia,Jefferson,2014,12,0,0,0,55713,4.7
3052,West Virginia,Kanawha,2014,66,23,49,0,190223,5.9
3053,West Virginia,Lincoln,2014,10,0,10,0,21561,9.6
3054,West Virginia,Logan,2014,22,0,20,0,35348,10.5
3055,West Virginia,Mason,2014,12,0,0,0,27016,9.4
3056,West Virginia,McDowell,2014,0,0,0,0,20448,13.1
3057,West Virginia,Mercer,2014,34,0,33,0,61785,7.6
3058,West Virginia,Mineral,2014,0,0,0,0,27578,7.9
3059,West Virginia,Mingo,2014,24,0,24,0,25716,12
3060,West Virginia,Monongalia,2014,10,0,0,0,103463,4.4
3061,West Virginia,Morgan,2014,0,0,0,0,17453,6
3062,West Virginia,Nicholas,2014,0,0,0,0,25827,9.1
3063,West Virginia,Ohio,2014,0,0,0,0,43328,5.6
3064,West Virginia,Putnam,2014,0,0,0,0,56770,5.6
3065,West Virginia,Raleigh,2014,31,0,28,0,78241,7.2
3066,West Virginia,Wayne,2014,19,10,12,0,41122,6.9
3067,West Virginia,Wood,2014,20,0,11,0,86237,6
3068,West Virginia,Wyoming,2014,19,0,18,0,22598,9.5
3069,Wisconsin,Brown,2014,11,0,0,0,256670,4.8
3070,Wisconsin,Columbia,2014,0,0,0,0,56615,5.3
3071,Wisconsin,Dane,2014,59,28,31,0,516284,3.7
3072,Wisconsin,Dodge,2014,0,0,0,0,88574,5.4
3073,Wisconsin,Fond du Lac,2014,0,0,0,0,101759,4.9
3074,Wisconsin,Jefferson,2014,0,0,0,0,84395,5
3075,Wisconsin,Kenosha,2014,36,19,15,0,168068,6
3076,Wisconsin,La Crosse,2014,0,0,0,0,118011,4.4
3077,Wisconsin,Manitowoc,2014,0,0,0,0,80160,6
3078,Wisconsin,Marathon,2014,0,0,0,0,135780,5
3079,Wisconsin,Milwaukee,2014,201,103,103,25,956406,6.9
3080,Wisconsin,Outagamie,2014,10,0,0,0,182006,4.8
3081,Wisconsin,Ozaukee,2014,0,0,0,0,87470,4.2
3082,Wisconsin,Racine,2014,36,20,17,0,195163,6.6
3083,Wisconsin,Rock,2014,19,10,12,0,161188,6.1
3084,Wisconsin,Sauk,2014,0,0,0,0,63379,5
3085,Wisconsin,Sheboygan,2014,0,0,0,0,115290,4.5
3086,Wisconsin,Walworth,2014,12,0,0,0,103527,5.5
3087,Wisconsin,Washington,2014,13,0,0,0,133251,4.5
3088,Wisconsin,Waukesha,2014,27,15,11,0,395118,4.4
3089,Wisconsin,Winnebago,2014,22,12,0,0,169511,5.2
3090,Wyoming,Fremont,2014,0,0,0,0,40703,5
3091,Wyoming,Natrona,2014,10,0,0,0,81624,4
3092,Alabama,Baldwin,2015,17,0,13,0,203709,5.5
3093,Alabama,Cullman,2015,0,0,0,0,82005,5.3
3094,Alabama,Etowah,2015,0,0,0,0,103057,6.2
3095,Alabama,Jefferson,2015,116,80,29,16,660367,5.8
3096,Alabama,Madison,2015,0,0,0,0,353089,5.5
3097,Alabama,Mobile,2015,24,0,16,0,415395,6.9
3098,Alabama,Shelby,2015,0,0,0,0,208713,4.2
3099,Alabama,St. Clair,2015,0,0,0,0,87074,5.2
3100,Alabama,Tuscaloosa,2015,0,0,0,0,203976,5.4
3101,Alabama,Walker,2015,0,0,0,0,65294,7.2
3102,Alaska,Anchorage Borough,2015,37,20,22,0,0,0
3103,Alaska,Fairbanks North Star Borough,2015,0,0,0,0,99631,5.5
3104,Alaska,Juneau Borough,2015,0,0,0,0,0,0
3105,Alaska,Kenai Peninsula Borough,2015,13,0,10,0,58059,7.8
3106,Alaska,Matanuska-Susitna Borough,2015,0,0,0,0,0,7.7
3107,Arizona,Cochise,2015,23,0,13,0,126427,7.3
3108,Arizona,Maricopa,2015,347,149,178,43,4167947,5.1
3109,Arizona,Mohave,2015,27,0,22,0,204737,7.9
3110,Arizona,Pima,2015,144,63,64,21,1010025,5.5
3111,Arizona,Pinal,2015,32,0,22,0,406584,6.3
3112,Arizona,Yavapai,2015,10,0,0,0,222255,5.6
3113,Arkansas,Benton,2015,18,0,15,0,249672,3.8
3114,Arkansas,Crawford,2015,0,0,0,0,61703,5.2
3115,Arkansas,Garland,2015,16,0,13,0,97177,5.5
3116,Arkansas,Pulaski,2015,18,0,15,0,392664,4.6
3117,Arkansas,Saline,2015,0,0,0,0,117460,4.1
3118,Arkansas,Sebastian,2015,14,0,13,0,127780,4.8
3119,California,Alameda,2015,59,12,34,20,1638215,4.7
3120,California,Butte,2015,18,0,15,0,225411,7.2
3121,California,Contra Costa,2015,45,13,27,0,1126745,5
3122,California,Fresno,2015,57,0,45,11,974861,10.2
3123,California,Humboldt,2015,24,0,16,0,135727,5.6
3124,California,Kern,2015,68,24,37,14,882176,10.2
3125,California,Lake,2015,19,0,14,0,64591,7.6
3126,California,Lassen,2015,0,0,0,0,31345,7.2
3127,California,Los Angeles,2015,281,131,181,31,10170292,6.6
3128,California,Madera,2015,10,0,10,0,154998,10.5
3129,California,Marin,2015,0,0,0,0,261221,3.6
3130,California,Mendocino,2015,13,0,0,0,87649,5.8
3131,California,Merced,2015,20,0,16,0,268455,11.4
3132,California,Monterey,2015,0,0,0,0,433898,8.1
3133,California,Orange,2015,244,74,166,26,3169776,4.5
3134,California,Placer,2015,15,0,0,0,375391,5.1
3135,California,Riverside,2015,124,60,56,11,2361026,6.7
3136,California,Sacramento,2015,41,12,19,11,1501335,6
3137,California,San Bernardino,2015,32,17,16,0,2128133,6.4
3138,California,San Diego,2015,221,74,137,29,3299521,5.2
3139,California,San Francisco,2015,85,25,40,28,864816,0
3140,California,San Joaquin,2015,52,11,33,12,726106,8.9
3141,California,San Luis Obispo,2015,23,0,17,0,281401,4.7
3142,California,San Mateo,2015,21,0,16,0,765135,3.4
3143,California,Santa Barbara,2015,30,17,16,0,444769,5.3
3144,California,Santa Clara,2015,61,18,35,11,1918044,4.1
3145,California,Santa Cruz,2015,23,12,0,0,274146,7.5
3146,California,Shasta,2015,13,0,0,0,179533,7.8
3147,California,Siskiyou,2015,0,0,0,0,43554,9.4
3148,California,Solano,2015,13,0,10,0,436092,6.1
3149,California,Sonoma,2015,34,17,12,0,502146,4.5
3150,California,Stanislaus,2015,24,0,13,0,538388,9.5
3151,California,Tulare,2015,0,0,0,0,459863,11.6
3152,California,Tuolumne,2015,10,0,0,0,53709,7
3153,California,Ventura,2015,49,27,21,0,850536,5.6
3154,California,Yolo,2015,12,0,0,0,213016,6.5
3155,Colorado,Adams,2015,49,14,33,0,491337,4.3
3156,Colorado,Arapahoe,2015,69,13,52,0,631096,3.7
3157,Colorado,Boulder,2015,16,0,0,0,319372,3.2
3158,Colorado,Denver,2015,75,33,45,0,682545,0
3159,Colorado,Douglas,2015,12,0,0,0,322387,3.1
3160,Colorado,El Paso,2015,65,31,29,0,674471,4.6
3161,Colorado,Jefferson,2015,54,19,34,0,565524,3.5
3162,Colorado,Larimer,2015,23,0,15,0,333577,3.3
3163,Colorado,Mesa,2015,0,0,0,0,148513,5.5
3164,Colorado,Pueblo,2015,24,16,0,0,163591,5.6
3165,Colorado,Weld,2015,17,0,12,0,285174,3.8
3166,Connecticut,Fairfield,2015,93,59,31,13,948053,5.4
3167,Connecticut,Hartford,2015,162,115,52,10,895841,5.9
3168,Connecticut,Litchfield,2015,45,31,13,0,183603,5.2
3169,Connecticut,Middlesex,2015,34,23,0,0,164063,4.9
3170,Connecticut,New Haven,2015,158,93,49,35,859470,6.2
3171,Connecticut,New London,2015,60,43,19,0,271863,5.9
3172,Connecticut,Tolland,2015,20,11,0,0,151420,5
3173,Connecticut,Windham,2015,24,17,0,0,116573,6.3
3174,Delaware,Kent,2015,17,0,0,0,173533,5.4
3175,Delaware,New Castle,2015,63,36,21,10,556779,4.7
3176,Delaware,Sussex,2015,33,21,0,0,215622,4.9
3177,Florida,Alachua,2015,0,0,0,0,259964,4.6
3178,Florida,Bay,2015,14,0,0,0,181635,5.5
3179,Florida,Brevard,2015,31,0,24,0,568088,6
3180,Florida,Broward,2015,80,45,38,0,1896425,5.1
3181,Florida,Charlotte,2015,0,0,0,0,173115,6
3182,Florida,Citrus,2015,0,0,0,0,141058,7.5
3183,Florida,Clay,2015,31,0,26,0,203967,5.1
3184,Florida,Collier,2015,34,10,22,0,357305,5.3
3185,Florida,Columbia,2015,0,0,0,0,68348,5.5
3186,Florida,Duval,2015,102,32,74,13,913010,5.8
3187,Florida,Escambia,2015,45,17,24,0,311003,5.6
3188,Florida,Flagler,2015,0,0,0,0,105392,6.3
3189,Florida,Hernando,2015,13,0,0,0,178439,7
3190,Florida,Hillsborough,2015,114,26,75,31,1349050,5.1
3191,Florida,Indian River,2015,0,0,0,0,147919,6.9
3192,Florida,Lake,2015,11,0,0,0,325875,5.5
3193,Florida,Lee,2015,66,36,32,10,701982,5.2
3194,Florida,Leon,2015,0,0,0,0,286272,5
3195,Florida,Manatee,2015,80,41,37,0,363369,5.1
3196,Florida,Marion,2015,16,0,0,0,343254,6.5
3197,Florida,Martin,2015,0,0,0,0,156283,5.4
3198,Florida,Miami-Dade,2015,104,63,43,0,0,5.8
3199,Florida,Monroe,2015,0,0,0,0,77482,3.5
3200,Florida,Nassau,2015,0,0,0,0,78444,5.2
3201,Florida,Okaloosa,2015,28,11,14,0,198664,4.5
3202,Florida,Orange,2015,122,61,55,13,1288126,5
3203,Florida,Osceola,2015,29,17,13,0,323993,5.8
3204,Florida,Palm Beach,2015,115,70,41,0,1422789,5.1
3205,Florida,Pasco,2015,41,0,23,13,497909,5.9
3206,Florida,Pinellas,2015,46,0,26,13,949827,5
3207,Florida,Polk,2015,23,10,11,0,650092,6.3
3208,Florida,Putnam,2015,0,0,0,0,72023,7.7
3209,Florida,Santa Rosa,2015,15,0,12,0,167040,4.8
3210,Florida,Sarasota,2015,60,19,36,13,405549,5.1
3211,Florida,Seminole,2015,46,24,22,0,449144,4.9
3212,Florida,St. Johns,2015,13,0,0,0,226640,4
3213,Florida,St. Lucie,2015,0,0,0,0,298563,6.4
3214,Florida,Volusia,2015,74,23,45,15,517887,5.9
3215,Georgia,Bartow,2015,13,0,0,0,102747,5.9
3216,Georgia,Bibb,2015,0,0,0,0,153721,6.7
3217,Georgia,Carroll,2015,11,0,10,0,114545,6.7
3218,Georgia,Catoosa,2015,0,0,0,0,66050,5.2
3219,Georgia,Chatham,2015,15,0,11,0,286956,5.8
3220,Georgia,Cherokee,2015,35,13,19,10,235900,4.7
3221,Georgia,Clayton,2015,17,0,11,0,273955,7.6
3222,Georgia,Cobb,2015,76,36,41,0,741334,5.1
3223,Georgia,Columbia,2015,11,0,0,0,144052,5
3224,Georgia,Coweta,2015,10,0,0,0,138427,5.3
3225,Georgia,DeKalb,2015,44,21,20,0,734871,6
3226,Georgia,Douglas,2015,14,0,10,0,140733,6.3
3227,Georgia,Fayette,2015,0,0,0,0,110714,5.2
3228,Georgia,Forsyth,2015,23,13,11,0,212438,4.5
3229,Georgia,Fulton,2015,80,47,36,0,1010562,6
3230,Georgia,Gwinnett,2015,54,26,27,0,895823,5.2
3231,Georgia,Hall,2015,0,0,0,0,193535,4.9
3232,Georgia,Henry,2015,13,0,0,0,217739,6.2
3233,Georgia,Jackson,2015,13,0,0,0,63360,4.8
3234,Georgia,Madison,2015,0,0,0,0,28441,5.6
3235,Georgia,Muscogee,2015,0,0,0,0,200579,7.5
3236,Georgia,Paulding,2015,19,0,16,0,152238,5.2
3237,Georgia,Richmond,2015,19,0,17,0,201793,7.4
3238,Georgia,Walker,2015,0,0,0,0,68066,6
3239,Georgia,Walton,2015,15,0,0,0,88399,5.4
3240,Georgia,Ware,2015,0,0,0,0,35370,6.5
3241,Georgia,Whitfield,2015,11,0,0,0,104216,6.4
3242,Hawaii,Hawaii,2015,0,0,0,0,196428,4.4
3243,Hawaii,Honolulu,2015,39,13,24,0,998714,0
3244,Hawaii,Maui,2015,10,0,0,0,164637,3.7
3245,Idaho,Ada,2015,19,0,10,0,434211,3.7
3246,Idaho,Bannock,2015,0,0,0,0,83744,4
3247,Idaho,Kootenai,2015,0,0,0,0,150346,5.1
3248,Idaho,Twin Falls,2015,0,0,0,0,82375,3.7
3249,Illinois,Boone,2015,0,0,0,0,53585,6.5
3250,Illinois,Champaign,2015,21,16,0,0,208861,5.2
3251,Illinois,Cook,2015,465,368,78,42,5238216,6.2
3252,Illinois,DeKalb,2015,0,0,0,0,104352,5.6
3253,Illinois,DuPage,2015,69,46,23,0,933736,4.8
3254,Illinois,Franklin,2015,0,0,0,0,39485,8
3255,Illinois,Kane,2015,24,17,0,0,530847,5.7
3256,Illinois,Kankakee,2015,13,10,0,0,110879,6.8
3257,Illinois,Kendall,2015,0,0,0,0,123355,5.2
3258,Illinois,Lake,2015,62,46,16,0,703910,5.4
3259,Illinois,LaSalle,2015,19,14,0,0,111333,6.9
3260,Illinois,Madison,2015,52,34,14,0,266209,6
3261,Illinois,McHenry,2015,34,21,12,0,307343,5.4
3262,Illinois,McLean,2015,15,0,0,0,173166,4.8
3263,Illinois,Peoria,2015,18,0,0,0,186221,6.8
3264,Illinois,Rock Island,2015,0,0,0,0,146133,6.3
3265,Illinois,Sangamon,2015,33,20,13,0,198712,5.2
3266,Illinois,St. Clair,2015,15,14,0,0,264052,6.6
3267,Illinois,Tazewell,2015,15,0,0,0,134800,6.2
3268,Illinois,Vermilion,2015,0,0,0,0,79282,7
3269,Illinois,Will,2015,72,58,17,0,687263,6.2
3270,Illinois,Williamson,2015,0,0,0,0,67466,6.2
3271,Illinois,Winnebago,2015,59,51,0,0,287078,7
3272,Indiana,Allen,2015,11,0,0,0,368450,4.6
3273,Indiana,Boone,2015,0,0,0,0,63344,3.7
3274,Indiana,Clark,2015,10,0,0,0,115371,4.5
3275,Indiana,Dearborn,2015,11,0,0,0,49455,5.1
3276,Indiana,Delaware,2015,14,10,0,0,116852,5.7
3277,Indiana,Elkhart,2015,0,0,0,0,203474,3.9
3278,Indiana,Floyd,2015,0,0,0,0,76778,4.3
3279,Indiana,Hamilton,2015,11,0,0,0,309697,3.4
3280,Indiana,Hendricks,2015,0,0,0,0,158192,3.8
3281,Indiana,Howard,2015,17,10,11,0,82556,5
3282,Indiana,Kosciusko,2015,0,0,0,0,78620,4.1
3283,Indiana,Lake,2015,29,23,0,0,487865,6.8
3284,Indiana,Madison,2015,17,0,11,0,129723,5.7
3285,Indiana,Marion,2015,62,33,23,0,939020,5.1
3286,Indiana,Monroe,2015,0,0,0,0,144705,4.9
3287,Indiana,Morgan,2015,0,0,0,0,69648,4.7
3288,Indiana,Porter,2015,17,13,0,0,167688,5.4
3289,Indiana,Scott,2015,0,0,0,0,23744,5.5
3290,Indiana,St. Joseph,2015,32,22,0,0,268441,5
3291,Indiana,Starke,2015,0,0,0,0,22958,5.9
3292,Indiana,Tippecanoe,2015,0,0,0,0,185826,4.2
3293,Indiana,Vanderburgh,2015,0,0,0,0,181877,4.3
3294,Indiana,Wayne,2015,17,11,0,0,67001,5.3
3295,Iowa,Dubuque,2015,0,0,0,0,97125,3.7
3296,Iowa,Johnson,2015,0,0,0,0,144251,2.7
3297,Iowa,Linn,2015,11,0,0,0,219916,3.8
3298,Iowa,Polk,2015,38,13,21,0,467711,3.7
3299,Iowa,Pottawattamie,2015,0,0,0,0,93671,3.7
3300,Iowa,Scott,2015,20,15,0,0,172126,4.7
3301,Kansas,Douglas,2015,0,0,0,0,118053,3.7
3302,Kansas,Johnson,2015,24,0,16,0,580159,3.4
3303,Kansas,Leavenworth,2015,0,0,0,0,79315,4.5
3304,Kansas,Sedgwick,2015,26,0,12,0,511574,4.8
3305,Kansas,Shawnee,2015,12,0,10,0,178725,4.2
3306,Kansas,Wyandotte,2015,0,0,0,0,163369,6
3307,Kentucky,Bell,2015,13,0,13,0,27337,8.6
3308,Kentucky,Boone,2015,24,13,12,0,127712,4.1
3309,Kentucky,Boyd,2015,15,0,11,0,48325,6.9
3310,Kentucky,Bullitt,2015,13,0,0,0,78702,4.5
3311,Kentucky,Campbell,2015,36,26,0,0,92066,4.1
3312,Kentucky,Clay,2015,0,0,0,0,21013,9.7
3313,Kentucky,Daviess,2015,0,0,0,0,99259,4.6
3314,Kentucky,Fayette,2015,72,45,27,0,314488,3.8
3315,Kentucky,Floyd,2015,14,0,13,0,37756,9.5
3316,Kentucky,Franklin,2015,0,0,0,0,50375,4.3
3317,Kentucky,Grant,2015,0,0,0,0,24757,5.3
3318,Kentucky,Greenup,2015,0,0,0,0,36068,7.6
3319,Kentucky,Hardin,2015,0,0,0,0,106439,5
3320,Kentucky,Harrison,2015,0,0,0,0,18763,4.7
3321,Kentucky,Hopkins,2015,0,0,0,0,46222,5.7
3322,Kentucky,Jefferson,2015,93,67,27,0,763623,4.8
3323,Kentucky,Jessamine,2015,10,0,0,0,51961,4.2
3324,Kentucky,Johnson,2015,0,0,0,0,23175,8.9
3325,Kentucky,Kenton,2015,62,46,17,0,165012,4.4
3326,Kentucky,Knox,2015,0,0,0,0,31730,8.2
3327,Kentucky,Leslie,2015,0,0,0,0,10711,11.2
3328,Kentucky,Letcher,2015,0,0,0,0,23123,11.6
3329,Kentucky,Madison,2015,23,11,18,0,87824,4.3
3330,Kentucky,McCracken,2015,0,0,0,0,65018,5.7
3331,Kentucky,Nelson,2015,0,0,0,0,45126,5.1
3332,Kentucky,Oldham,2015,10,0,0,0,64875,3.9
3333,Kentucky,Pike,2015,17,0,16,0,61792,9.3
3334,Kentucky,Scott,2015,0,0,0,0,52420,3.9
3335,Kentucky,Whitley,2015,0,0,0,0,36129,6.8
3336,Louisiana,Caddo Parish,2015,11,0,0,0,251460,7.1
3337,Louisiana,East Baton Rouge Parish,2015,18,16,0,0,446753,5.4
3338,Louisiana,Jefferson Parish,2015,66,48,19,0,436275,5.7
3339,Louisiana,Lafayette Parish,2015,0,0,0,0,240098,5.7
3340,Louisiana,Livingston Parish,2015,0,0,0,0,137788,5.1
3341,Louisiana,Orleans Parish,2015,13,12,0,0,389617,6.5
3342,Louisiana,Rapides Parish,2015,0,0,0,0,132141,6.5
3343,Louisiana,St. Tammany Parish,2015,44,15,32,0,250088,5.4
3344,Louisiana,Washington Parish,2015,11,0,0,0,46371,7.6
3345,Maine,Androscoggin,2015,18,0,13,0,107233,4.2
3346,Maine,Aroostook,2015,0,0,0,0,68628,5.9
3347,Maine,Cumberland,2015,45,19,24,0,289977,3.4
3348,Maine,Hancock,2015,0,0,0,0,54659,5.6
3349,Maine,Kennebec,2015,21,0,13,0,119980,4.2
3350,Maine,Penobscot,2015,20,0,0,0,152692,4.7
3351,Maine,Washington,2015,0,0,0,0,31625,6.4
3352,Maine,York,2015,28,0,20,0,201169,3.9
3353,Maryland,Allegany,2015,11,0,0,0,72528,7
3354,Maryland,Anne Arundel,2015,90,44,46,0,564195,4.4
3355,Maryland,Baltimore,2015,180,78,74,42,831128,5.3
3356,Maryland,Baltimore City,2015,249,101,99,73,621849,0
3357,Maryland,Calvert,2015,16,0,0,0,90595,4.6
3358,Maryland,Caroline,2015,0,0,0,0,32579,5.4
3359,Maryland,Carroll,2015,29,13,13,0,167627,4.2
3360,Maryland,Cecil,2015,19,10,0,0,102382,6
3361,Maryland,Charles,2015,19,10,10,0,156118,5
3362,Maryland,Frederick,2015,30,16,11,0,245322,4.5
3363,Maryland,Harford,2015,39,16,17,10,250290,4.9
3364,Maryland,Howard,2015,29,13,14,0,313414,3.8
3365,Maryland,Montgomery,2015,54,27,26,0,1040116,3.9
3366,Maryland,Prince George's,2015,36,20,18,0,909535,5.2
3367,Maryland,St. Mary's,2015,11,0,0,0,111413,4.8
3368,Maryland,Washington,2015,45,18,24,0,149585,5.6
3369,Maryland,Wicomico,2015,10,0,0,0,102370,6.8
3370,Maryland,Worcester,2015,16,0,10,0,51540,10.6
3371,Massachusetts,Barnstable,2015,21,14,0,0,214333,6.1
3372,Massachusetts,Berkshire,2015,23,15,0,0,127828,5.4
3373,Massachusetts,Bristol,2015,42,27,14,0,556772,6.1
3374,Massachusetts,Essex,2015,115,87,29,11,776043,5
3375,Massachusetts,Franklin,2015,15,10,0,0,70601,4.4
3376,Massachusetts,Hampden,2015,75,55,21,0,470690,6.4
3377,Massachusetts,Hampshire,2015,11,0,0,0,161292,4.5
3378,Massachusetts,Middlesex,2015,173,111,62,16,1585139,3.9
3379,Massachusetts,Norfolk,2015,81,57,28,0,696023,4.2
3380,Massachusetts,Plymouth,2015,86,65,20,10,510393,5.1
3381,Massachusetts,Suffolk,2015,113,86,19,12,778121,4.4
3382,Massachusetts,Worcester,2015,129,102,22,0,818963,5.1
3383,Michigan,Allegan,2015,0,0,0,0,114625,4.2
3384,Michigan,Bay,2015,13,0,0,0,105659,5.8
3385,Michigan,Berrien,2015,17,0,0,0,154636,5.2
3386,Michigan,Calhoun,2015,37,18,18,0,134314,5.1
3387,Michigan,Eaton,2015,17,10,10,0,108801,4.4
3388,Michigan,Genesee,2015,37,24,11,0,410849,6.1
3389,Michigan,Ingham,2015,46,29,20,0,286085,4.7
3390,Michigan,Ionia,2015,0,0,0,0,64223,4.6
3391,Michigan,Isabella,2015,0,0,0,0,70698,4.8
3392,Michigan,Kalamazoo,2015,15,0,0,0,260263,4.4
3393,Michigan,Kent,2015,74,36,22,24,636369,3.8
3394,Michigan,Lapeer,2015,0,0,0,0,88373,7.2
3395,Michigan,Lenawee,2015,16,0,0,0,98573,5
3396,Michigan,Livingston,2015,17,0,0,0,187316,4.6
3397,Michigan,Macomb,2015,147,109,33,14,864840,5.8
3398,Michigan,Monroe,2015,31,20,10,0,149568,4.6
3399,Michigan,Montcalm,2015,10,0,0,0,62945,5.7
3400,Michigan,Muskegon,2015,33,16,12,12,172790,5.8
3401,Michigan,Oakland,2015,29,22,0,0,1242304,4.7
3402,Michigan,Ottawa,2015,26,0,12,12,279955,3.6
